3 185 4.95744365531 7.90206107984 8.34193547917 0.0 0.0 4.0 2 
3 165 7.21212611018 4.40649509643 7.32434362422 0.0 0.0 2.0 2 
3 627 3.07211763668 4.76911440597 5.32297551648 0.0 0.0 2.0 2 
3 685 5.17627118373 5.31502799429 8.45020431931 0.0 0.0 3.0 2 
3 802 1.9756753963 3.29881719981 6.39830579584 4.0 0.0 0.0 0 
3 536 2.53086836272 2.5359838451 5.49265541626 4.0 0.0 0.0 0 
3 349 5.66481031041 6.97373149244 6.29791444491 0.0 0.0 1.0 2 
3 770 5.47924503729 4.3958020295 4.23910493096 1.0 0.0 3.0 0 
3 592 3.82901590236 5.89722427265 7.91590888518 1.0 0.0 3.0 2 
3 923 3.33779400524 5.33720959691 7.33584096762 2.0 0.0 3.0 2 
3 973 5.17693121662 5.87324396483 7.25717682974 1.0 0.0 3.0 2 
3 867 3.61427908237 3.03665986294 5.59968990959 2.0 1.0 0.0 1 
3 274 5.51491544184 5.37951753404 6.07702034681 1.0 2.0 1.0 2 
3 486 5.04012195103 4.66504115806 6.08953948394 0.0 2.0 1.0 1 
3 566 4.73027378013 5.75207381968 6.67658789889 0.0 0.0 1.0 2 
3 315 3.33068842356 5.90470689007 4.0744609819 1.0 0.0 1.0 0 
3 368 4.73678071954 5.96656829597 7.63738229835 0.0 0.0 2.0 2 
3 306 3.74856252443 3.59765436768 6.59221946751 3.0 1.0 1.0 0 
3 133 3.76320783083 5.2518105932 3.8774291308 1.0 1.0 2.0 1 
3 892 1.70748300258 3.85061434544 5.65811080328 1.0 0.0 0.0 0 
3 813 2.95888974807 4.4644089715 4.98979645696 0.0 2.0 0.0 1 
3 286 4.03097862983 2.06596909028 5.0521247747 4.0 1.0 1.0 0 
3 647 2.02925290098 3.76143357064 5.12666312118 0.0 2.0 2.0 1 
3 246 3.17521848395 5.10905499273 5.23799628968 1.0 0.0 1.0 0 
3 766 4.14398599593 6.84841490448 6.52521245011 1.0 0.0 2.0 2 
3 78 3.30325755014 3.7760417039 6.24852047112 1.0 1.0 0.0 1 
3 439 6.59842488686 6.50909297176 5.20892584461 0.0 0.0 4.0 2 
3 889 3.03901810239 2.17042009726 4.73676989345 2.0 1.0 0.0 0 
3 687 3.58470078945 4.93173654023 4.90195603493 2.0 1.0 0.0 0 
3 350 2.52339769135 3.48664826071 4.48109717971 2.0 2.0 0.0 0 
3 719 4.57664300949 5.9613448939 7.21109075146 1.0 0.0 1.0 2 
3 20 2.55951833727 3.69198188078 4.59235290751 3.0 0.0 2.0 0 
3 655 2.68748861033 3.8243759306 5.60555484429 2.0 1.0 0.0 0 
3 972 4.60599744828 6.84650046806 4.97622679003 1.0 2.0 0.0 1 
3 81 3.63652946871 3.70205374517 7.48443444486 1.0 2.0 0.0 1 
3 314 4.66379212256 5.5039924345 5.15986512543 1.0 0.0 1.0 2 
3 555 3.6816673175 4.20414105223 3.44321173194 2.0 0.0 1.0 0 
3 572 4.35825324749 4.8875487585 6.36616034073 0.0 0.0 3.0 2 
3 665 7.06324024107 5.00477166832 8.3885502023 0.0 0.0 2.0 2 
3 155 3.77054841705 4.04334524335 4.96548419794 1.0 0.0 0.0 0 
